poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,question_id,sample_size,population,population_full,tracking,created_at,url,url_article,url_topline,url_crosstab,source,partisan,race_id,cycle,office_type,seat_number,election_date,stage,nationwide_batch,ranked_choice_reallocated,hypothetical,party,answer,candidate_id,candidate_name,pct
87781,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,NA,2024-08-12,2024-08-14,206013,1000,lv,lv,NA,8/15/24 09:31,https://emersoncollegepolling.com/august-2024-national-poll-harris-50-trump-46/,https://emersoncollegepolling.com/august-2024-national-poll-harris-50-trump-46/,NA,https://docs.google.com/spreadsheets/d/1DtCAcUi-gQi-imKgXR4N_NJkgLbwBEYA/edit?gid=1111959950#gid=1111959950,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Harris,16661,Kamala Harris,48.3
87781,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,NA,2024-08-12,2024-08-14,206013,1000,lv,lv,NA,8/15/24 09:31,https://emersoncollegepolling.com/august-2024-national-poll-harris-50-trump-46/,https://emersoncollegepolling.com/august-2024-national-poll-harris-50-trump-46/,NA,https://docs.google.com/spreadsheets/d/1DtCAcUi-gQi-imKgXR4N_NJkgLbwBEYA/edit?gid=1111959950#gid=1111959950,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,43.5
87781,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,NA,2024-08-12,2024-08-14,206013,1000,lv,lv,NA,8/15/24 09:31,https://emersoncollegepolling.com/august-2024-national-poll-harris-50-trump-46/,https://emersoncollegepolling.com/august-2024-national-poll-harris-50-trump-46/,NA,https://docs.google.com/spreadsheets/d/1DtCAcUi-gQi-imKgXR4N_NJkgLbwBEYA/edit?gid=1111959950#gid=1111959950,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,4
87781,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,NA,2024-08-12,2024-08-14,206013,1000,lv,lv,NA,8/15/24 09:31,https://emersoncollegepolling.com/august-2024-national-poll-harris-50-trump-46/,https://emersoncollegepolling.com/august-2024-national-poll-harris-50-trump-46/,NA,https://docs.google.com/spreadsheets/d/1DtCAcUi-gQi-imKgXR4N_NJkgLbwBEYA/edit?gid=1111959950#gid=1111959950,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,0.3
87781,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,NA,2024-08-12,2024-08-14,206013,1000,lv,lv,NA,8/15/24 09:31,https://emersoncollegepolling.com/august-2024-national-poll-harris-50-trump-46/,https://emersoncollegepolling.com/august-2024-national-poll-harris-50-trump-46/,NA,https://docs.google.com/spreadsheets/d/1DtCAcUi-gQi-imKgXR4N_NJkgLbwBEYA/edit?gid=1111959950#gid=1111959950,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,GRE,Stein,31116,Jill Stein,0.5
87781,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,NA,2024-08-12,2024-08-14,206013,1000,lv,lv,NA,8/15/24 09:31,https://emersoncollegepolling.com/august-2024-national-poll-harris-50-trump-46/,https://emersoncollegepolling.com/august-2024-national-poll-harris-50-trump-46/,NA,https://docs.google.com/spreadsheets/d/1DtCAcUi-gQi-imKgXR4N_NJkgLbwBEYA/edit?gid=1111959950#gid=1111959950,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,LIB,Oliver,31790,Chase Oliver,0.2
87700,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Montana,2024-08-05,2024-08-06,205437,1000,lv,lv,NA,8/8/24 09:19,https://emersoncollegepolling.com/montana-2024-poll-trump-55-harris-40/,https://emersoncollegepolling.com/montana-2024-poll-trump-55-harris-40/,NA,https://docs.google.com/spreadsheets/d/1dqMvkIyLbhtA4en7vvL4JJwUqr7fCwYg/edit?rtpof=true&sd=true,NA,NA,8833,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,42.5
87700,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Montana,2024-08-05,2024-08-06,205437,1000,lv,lv,NA,8/8/24 09:19,https://emersoncollegepolling.com/montana-2024-poll-trump-55-harris-40/,https://emersoncollegepolling.com/montana-2024-poll-trump-55-harris-40/,NA,https://docs.google.com/spreadsheets/d/1dqMvkIyLbhtA4en7vvL4JJwUqr7fCwYg/edit?rtpof=true&sd=true,NA,NA,8833,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,57.5
87700,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Montana,2024-08-05,2024-08-06,205438,1000,lv,lv,NA,8/8/24 09:20,https://emersoncollegepolling.com/montana-2024-poll-trump-55-harris-40/,https://emersoncollegepolling.com/montana-2024-poll-trump-55-harris-40/,NA,https://docs.google.com/spreadsheets/d/1dqMvkIyLbhtA4en7vvL4JJwUqr7fCwYg/edit?rtpof=true&sd=true,NA,NA,8833,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Harris,16661,Kamala Harris,39
87700,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Montana,2024-08-05,2024-08-06,205438,1000,lv,lv,NA,8/8/24 09:20,https://emersoncollegepolling.com/montana-2024-poll-trump-55-harris-40/,https://emersoncollegepolling.com/montana-2024-poll-trump-55-harris-40/,NA,https://docs.google.com/spreadsheets/d/1dqMvkIyLbhtA4en7vvL4JJwUqr7fCwYg/edit?rtpof=true&sd=true,NA,NA,8833,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,53.5
87700,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Montana,2024-08-05,2024-08-06,205438,1000,lv,lv,NA,8/8/24 09:20,https://emersoncollegepolling.com/montana-2024-poll-trump-55-harris-40/,https://emersoncollegepolling.com/montana-2024-poll-trump-55-harris-40/,NA,https://docs.google.com/spreadsheets/d/1dqMvkIyLbhtA4en7vvL4JJwUqr7fCwYg/edit?rtpof=true&sd=true,NA,NA,8833,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,4.6
87700,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Montana,2024-08-05,2024-08-06,205438,1000,lv,lv,NA,8/8/24 09:20,https://emersoncollegepolling.com/montana-2024-poll-trump-55-harris-40/,https://emersoncollegepolling.com/montana-2024-poll-trump-55-harris-40/,NA,https://docs.google.com/spreadsheets/d/1dqMvkIyLbhtA4en7vvL4JJwUqr7fCwYg/edit?rtpof=true&sd=true,NA,NA,8833,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,0.1
87700,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Montana,2024-08-05,2024-08-06,205438,1000,lv,lv,NA,8/8/24 09:20,https://emersoncollegepolling.com/montana-2024-poll-trump-55-harris-40/,https://emersoncollegepolling.com/montana-2024-poll-trump-55-harris-40/,NA,https://docs.google.com/spreadsheets/d/1dqMvkIyLbhtA4en7vvL4JJwUqr7fCwYg/edit?rtpof=true&sd=true,NA,NA,8833,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,GRE,Stein,31116,Jill Stein,0.1
87700,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Montana,2024-08-05,2024-08-06,205438,1000,lv,lv,NA,8/8/24 09:20,https://emersoncollegepolling.com/montana-2024-poll-trump-55-harris-40/,https://emersoncollegepolling.com/montana-2024-poll-trump-55-harris-40/,NA,https://docs.google.com/spreadsheets/d/1dqMvkIyLbhtA4en7vvL4JJwUqr7fCwYg/edit?rtpof=true&sd=true,NA,NA,8833,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,LIB,Oliver,31790,Chase Oliver,0.1
87635,1102,Emerson,43,7News/WHDH,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,New Hampshire,2024-07-26,2024-07-28,204852,1000,rv,rv,NA,7/31/24 10:08,https://emersoncollegepolling.com/new-hampshire-2024-poll-harris-50-trump-46/,https://emersoncollegepolling.com/new-hampshire-2024-poll-harris-50-trump-46/,NA,https://docs.google.com/spreadsheets/d/1cDRhqie-zsJyw2kbKw117vSqBIllHQ_O/edit?gid=1422125361#gid=1422125361,NA,NA,8848,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,52.4
87635,1102,Emerson,43,7News/WHDH,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,New Hampshire,2024-07-26,2024-07-28,204852,1000,rv,rv,NA,7/31/24 10:08,https://emersoncollegepolling.com/new-hampshire-2024-poll-harris-50-trump-46/,https://emersoncollegepolling.com/new-hampshire-2024-poll-harris-50-trump-46/,NA,https://docs.google.com/spreadsheets/d/1cDRhqie-zsJyw2kbKw117vSqBIllHQ_O/edit?gid=1422125361#gid=1422125361,NA,NA,8848,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,47.6
87635,1102,Emerson,43,7News/WHDH,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,New Hampshire,2024-07-26,2024-07-28,204853,1000,rv,rv,NA,7/31/24 10:08,https://emersoncollegepolling.com/new-hampshire-2024-poll-harris-50-trump-46/,https://emersoncollegepolling.com/new-hampshire-2024-poll-harris-50-trump-46/,NA,https://docs.google.com/spreadsheets/d/1cDRhqie-zsJyw2kbKw117vSqBIllHQ_O/edit?gid=1422125361#gid=1422125361,NA,NA,8848,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Harris,16661,Kamala Harris,47.7
87635,1102,Emerson,43,7News/WHDH,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,New Hampshire,2024-07-26,2024-07-28,204853,1000,rv,rv,NA,7/31/24 10:08,https://emersoncollegepolling.com/new-hampshire-2024-poll-harris-50-trump-46/,https://emersoncollegepolling.com/new-hampshire-2024-poll-harris-50-trump-46/,NA,https://docs.google.com/spreadsheets/d/1cDRhqie-zsJyw2kbKw117vSqBIllHQ_O/edit?gid=1422125361#gid=1422125361,NA,NA,8848,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,41.4
87635,1102,Emerson,43,7News/WHDH,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,New Hampshire,2024-07-26,2024-07-28,204853,1000,rv,rv,NA,7/31/24 10:08,https://emersoncollegepolling.com/new-hampshire-2024-poll-harris-50-trump-46/,https://emersoncollegepolling.com/new-hampshire-2024-poll-harris-50-trump-46/,NA,https://docs.google.com/spreadsheets/d/1cDRhqie-zsJyw2kbKw117vSqBIllHQ_O/edit?gid=1422125361#gid=1422125361,NA,NA,8848,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,5.8
87635,1102,Emerson,43,7News/WHDH,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,New Hampshire,2024-07-26,2024-07-28,204853,1000,rv,rv,NA,7/31/24 10:08,https://emersoncollegepolling.com/new-hampshire-2024-poll-harris-50-trump-46/,https://emersoncollegepolling.com/new-hampshire-2024-poll-harris-50-trump-46/,NA,https://docs.google.com/spreadsheets/d/1cDRhqie-zsJyw2kbKw117vSqBIllHQ_O/edit?gid=1422125361#gid=1422125361,NA,NA,8848,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,0.3
87635,1102,Emerson,43,7News/WHDH,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,New Hampshire,2024-07-26,2024-07-28,204853,1000,rv,rv,NA,7/31/24 10:08,https://emersoncollegepolling.com/new-hampshire-2024-poll-harris-50-trump-46/,https://emersoncollegepolling.com/new-hampshire-2024-poll-harris-50-trump-46/,NA,https://docs.google.com/spreadsheets/d/1cDRhqie-zsJyw2kbKw117vSqBIllHQ_O/edit?gid=1422125361#gid=1422125361,NA,NA,8848,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,GRE,Stein,31116,Jill Stein,0.8
87542,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Arizona,2024-07-22,2024-07-23,204148,800,rv,rv,NA,7/25/24 09:06,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,NA,https://docs.google.com/spreadsheets/d/1zJrIOcXtzIRkaa34BDkxoVe9HY3stwFc/edit?gid=1704598980#gid=1704598980,NA,NA,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,47.4
87542,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Arizona,2024-07-22,2024-07-23,204148,800,rv,rv,NA,7/25/24 09:06,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,NA,https://docs.google.com/spreadsheets/d/1zJrIOcXtzIRkaa34BDkxoVe9HY3stwFc/edit?gid=1704598980#gid=1704598980,NA,NA,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,52.6
87542,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Arizona,2024-07-22,2024-07-23,204153,800,rv,rv,NA,7/25/24 09:06,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,NA,https://docs.google.com/spreadsheets/d/1zJrIOcXtzIRkaa34BDkxoVe9HY3stwFc/edit?gid=1704598980#gid=1704598980,NA,NA,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Harris,16661,Kamala Harris,39.8
87542,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Arizona,2024-07-22,2024-07-23,204153,800,rv,rv,NA,7/25/24 09:06,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,NA,https://docs.google.com/spreadsheets/d/1zJrIOcXtzIRkaa34BDkxoVe9HY3stwFc/edit?gid=1704598980#gid=1704598980,NA,NA,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,47.5
87542,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Arizona,2024-07-22,2024-07-23,204153,800,rv,rv,NA,7/25/24 09:06,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,NA,https://docs.google.com/spreadsheets/d/1zJrIOcXtzIRkaa34BDkxoVe9HY3stwFc/edit?gid=1704598980#gid=1704598980,NA,NA,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,5.2
87542,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Arizona,2024-07-22,2024-07-23,204153,800,rv,rv,NA,7/25/24 09:06,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,NA,https://docs.google.com/spreadsheets/d/1zJrIOcXtzIRkaa34BDkxoVe9HY3stwFc/edit?gid=1704598980#gid=1704598980,NA,NA,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,0.6
87542,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Arizona,2024-07-22,2024-07-23,204153,800,rv,rv,NA,7/25/24 09:06,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,NA,https://docs.google.com/spreadsheets/d/1zJrIOcXtzIRkaa34BDkxoVe9HY3stwFc/edit?gid=1704598980#gid=1704598980,NA,NA,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,GRE,Stein,31116,Jill Stein,0.5
87542,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Arizona,2024-07-22,2024-07-23,204153,800,rv,rv,NA,7/25/24 09:06,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,NA,https://docs.google.com/spreadsheets/d/1zJrIOcXtzIRkaa34BDkxoVe9HY3stwFc/edit?gid=1704598980#gid=1704598980,NA,NA,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,LIB,Oliver,31790,Chase Oliver,0.6
87543,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Georgia,2024-07-22,2024-07-23,204149,800,rv,rv,NA,7/25/24 09:06,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,NA,https://docs.google.com/spreadsheets/d/1zJrIOcXtzIRkaa34BDkxoVe9HY3stwFc/edit?gid=1704598980#gid=1704598980,NA,NA,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,48.9
87543,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Georgia,2024-07-22,2024-07-23,204149,800,rv,rv,NA,7/25/24 09:06,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,NA,https://docs.google.com/spreadsheets/d/1zJrIOcXtzIRkaa34BDkxoVe9HY3stwFc/edit?gid=1704598980#gid=1704598980,NA,NA,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,51.1
87543,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Georgia,2024-07-22,2024-07-23,204154,800,rv,rv,NA,7/25/24 09:06,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,NA,https://docs.google.com/spreadsheets/d/1zJrIOcXtzIRkaa34BDkxoVe9HY3stwFc/edit?gid=1704598980#gid=1704598980,NA,NA,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,DEM,Harris,16661,Kamala Harris,43.3
87543,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Georgia,2024-07-22,2024-07-23,204154,800,rv,rv,NA,7/25/24 09:06,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,NA,https://docs.google.com/spreadsheets/d/1zJrIOcXtzIRkaa34BDkxoVe9HY3stwFc/edit?gid=1704598980#gid=1704598980,NA,NA,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,REP,Trump,16651,Donald Trump,45.9
87543,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Georgia,2024-07-22,2024-07-23,204154,800,rv,rv,NA,7/25/24 09:06,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,NA,https://docs.google.com/spreadsheets/d/1zJrIOcXtzIRkaa34BDkxoVe9HY3stwFc/edit?gid=1704598980#gid=1704598980,NA,NA,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,Kennedy,31042,Robert F. Kennedy,4.1
87543,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Georgia,2024-07-22,2024-07-23,204154,800,rv,rv,NA,7/25/24 09:06,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,NA,https://docs.google.com/spreadsheets/d/1zJrIOcXtzIRkaa34BDkxoVe9HY3stwFc/edit?gid=1704598980#gid=1704598980,NA,NA,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,IND,West,31097,Cornel West,0.8
87543,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Georgia,2024-07-22,2024-07-23,204154,800,rv,rv,NA,7/25/24 09:06,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,NA,https://docs.google.com/spreadsheets/d/1zJrIOcXtzIRkaa34BDkxoVe9HY3stwFc/edit?gid=1704598980#gid=1704598980,NA,NA,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,GRE,Stein,31116,Jill Stein,0.5
87543,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Georgia,2024-07-22,2024-07-23,204154,800,rv,rv,NA,7/25/24 09:06,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,NA,https://docs.google.com/spreadsheets/d/1zJrIOcXtzIRkaa34BDkxoVe9HY3stwFc/edit?gid=1704598980#gid=1704598980,NA,NA,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,TRUE,LIB,Oliver,31790,Chase Oliver,0.1
87544,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Michigan,2024-07-22,2024-07-23,204150,800,rv,rv,NA,7/25/24 09:06,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,NA,https://docs.google.com/spreadsheets/d/1zJrIOcXtzIRkaa34BDkxoVe9HY3stwFc/edit?gid=1704598980#gid=1704598980,NA,NA,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,49.1
87544,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Michigan,2024-07-22,2024-07-23,204150,800,rv,rv,NA,7/25/24 09:06,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,https://emersoncollegepolling.com/july-2024-swing-state-polls-harris-trails-trump-in-arizona-georgia-michigan-pennsylvania-tied-in-wisconsin/,NA,https://docs.google.com/spreadsheets/d/1zJrIOcXtzIRkaa34BDkxoVe9HY3stwFc/edit?gid=1704598980#gid=1704598980,NA,NA,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,FALSE,REP,Trump,16651,Donald Trump,50.9
